"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"20777188","DEL","","0.0000","1.0418","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777191","DEL","","0.0000","4.0548","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777198","DEL","","0.0000","56.0000","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777209","DEL","","0.0000","5.1386","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777213","DEL","","0.0000","1.0932","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777215","DEL","","0.0000","30.0880","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777217","DEL","","0.0000","10.1100","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777220","DEL","","0.0000","0.0440","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777224","DEL","","0.0000","0.0792","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777240","DEL","","0.0000","0.0396","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777241","DEL","","0.0000","0.0726","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777247","DEL","","0.0032","2.0246","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20774973","DEL","","0.0054","0.0054","Authorised Access Point - Vehicle","Pigeon Sheds WF11 0JX","Rev Goods","","R"
"20765391","DEL","","0.0340","0.0416","Warning SSOW Prohibited","Scarborough Bridge","Rev Main/Fast","Limited Clearance no POS. WHSAEA visit.",""
