"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"110147980","DEL","DELETED RECORDS","0.0000","0.0000","Authorised Walking Route","London Victoria Station","All/Multiple Tracks","The area should be regarded as potentially hazardous and has Limited Access to authorised persons only. An area of the concourse dedicated as exhibition space. The hazards associated with this space are dependent on the exhibition. The exhibition sites electrical connection is supplied through an overhead suspended cable run. Work on this carries hazards associated with electrocution and Working at Height.","R"
"110147981","DEL","DELETED RECORDS","0.0000","0.0000","Authorised Walking Route","London Victoria Station","All/Multiple Tracks","There are several under platform access points which are believed to open into S & T cable runs, or drains. These could not be lifted therefore any work requiring access should consider Classified as Limited Access/Confined Space. Apply - Clause 1 = Monitoring of access paperwork. Hazard/Risk Assessment to be carried out for activity - Results of assessment will determine control measures. Clause 2 = Monitoring of access paperwork. If entry required Confined Space procedures to be applied. Air monitoring before entry. Breathing apparatus to be available for rescue.","R"
"110147982","DEL","DELETED RECORDS","0.0000","0.0000","Authorised Walking Route","London Victoria Station","All/Multiple Tracks","The country end of the Platform island is uncovered and therefore liable to become wet and slippery. Some of the Platform runs beneath a road bridge canopy.The canopy also has various electric lights, cables etc. Introducing potential electrocution hazards. The canopy has regular supports some of which have equipment such as fire alarms, emergency phones etc. Two of the pillars support boxed off areas believed to contain electrical equipment. Ticket booth at the London End of the Platform which contains electrical lighting and heating.","R"
"110165266","DEL","DELETED RECORDS","0.0000","0.0000","Authorised Walking Route","London Victoria Station","All/Multiple Tracks","There are 5, on platform entrances to the Subway route, between platforms 11-19. The area should be regarded as potentially hazardous and has Limited Access to authorised persons only. There is extensive electrical cabling and piping within the area introducing electrical hazards, which is fenced off, away from the authorised walkway, between the demarcation lines.","R"
"110072270","DEL","DELETED RECORDS","2.1298","2.1298","Authorised Walking Route","Clapham Junction","All/Multiple Tracks","Via footbridge to Country end of platform No.17 on which the offices and work shops are located. Vehicular Access Available.","R"
"110072272","DEL","DELETED RECORDS","2.1298","2.1298","Authorised Walking Route","Clapham Junction","All/Multiple Tracks","Via subway or footbridge to offices located on the footbridge on the Down side above platform 17. No Vehicular Access","R"
"110072385","DEL","DELETED RECORDS","3.0109","3.0109","Authorised Walking Route","Wimbledon","","Via station exit, along public road and footpath, over railway footbridge at 7m 39c to offices on the Down side. Vehicular access via Dundonald Road","NV"
"110072388","DEL","DELETED RECORDS","3.0109","3.0109","Authorised Walking Route","Wimbledon","","Leave Wimbledon station by main exit, cross the road via panda crossing and proceed along public footpath. running parallel to the railway line. Cross over railway via footbridge and enter yard via gate. Note: Passcard needed. The stores are on the right","NV"
"70228846","DEL","DELETED RECORDS","3.1160","3.1377","Authorised Walking Route","Kensington Olympia","Rev Loop","OVERGROWN BY VEGETATION - WALKING ROUTE TO KENSINGTON OLYMPIA SUB STATION. Info on underground/overhead services <gas, water, electricity> has not been validated.","R"
"70221041","DEL","DELETED RECORDS","4.1063","4.1071","Invasive / Injurious Plants","South Bermondsey Jn","Down Main/Fast","BTH1, JAPENESE KNOTWEED","O"
"70316647","DEL","DELETED RECORDS","4.1288","4.1540","Warning SSOW Prohibited","Balham Jn Up Fast","Up Main/Fast","WALKING AND WARNING SSOW WORKING WITH WARNING BY LOOKOUTS PROHIBITED","O"
"70221064","DEL","DELETED RECORDS","6.1140","6.1200","Invasive / Injurious Plants","Tulse Hill","Down Main/Fast","BTH1, JAPENESE KNOTWEED","O"
"110072398","DEL","DELETED RECORDS","7.0440","7.0989","Authorised Walking Route","Wimbledon","","Via main exit, turn right into Wimbledon Hill Road, turn right into Alexandra Road, then Home Park Road, Arthur Road, Durnsford Road then to Depot entrance.","NV"
"110072371","DEL","DELETED RECORDS","7.0483","7.0483","Authorised Walking Route","Wimbledon","All/Multiple Tracks","Leave station entrance, cross the Broadway by Pelican crossing to path which runs along the up side of the main line. Cross the line at first footbridge and enter yard through the gate on right-hand side at the bottom of the steps. Cross the yard to Area","R"
"70221072","DEL","DELETED RECORDS","7.0510","7.0620","Invasive / Injurious Plants","Streatham","Up Main/Fast","BTH1, JAPENESE KNOTWEED","O"
"70221074","DEL","DELETED RECORDS","7.0765","7.0784","Invasive / Injurious Plants","Streatham","Down Main/Fast","BTH1, EKU","O"
"70221075","DEL","DELETED RECORDS","7.0810","7.0862","Invasive / Injurious Plants","Streatham","Up Main/Fast","BTH1, EKU","O"
"70221076","DEL","DELETED RECORDS","7.1450","7.1515","Invasive / Injurious Plants","Streatham","Up Main/Fast","BTH1, JAPENESE KNOTWEED","O"
"110072401","DEL","DELETED RECORDS","7.1539","7.1539","Authorised Walking Route","Wimbledon","Up Main/Fast","1 mile SW. Country end. of Station. From Toynbee Road turn into Rotherwood Close and follow round to right. Gate at end of the road. Substation in junction.","R"
"70221079","DEL","DELETED RECORDS","8.0250","8.0300","Invasive / Injurious Plants","Streatham","Down Main/Fast","BTH1, JAPENESE KNOTWEED","O"
"70221080","DEL","DELETED RECORDS","8.0696","8.0730","Invasive / Injurious Plants","Streatham","Up Main/Fast","BTH1, JAPENESE KNOTWEED","O"
"70221081","DEL","DELETED RECORDS","8.1316","8.1402","Invasive / Injurious Plants","Streatham","Down Main/Fast","BTH1, JAPENESE KNOTWEED","O"
"70221082","DEL","DELETED RECORDS","8.1403","8.1403","Invasive / Injurious Plants","Streatham","Down Main/Fast","BTH1, GIANT HOGWEED","O"
"70221103","DEL","DELETED RECORDS","12.1340","12.1420","Invasive / Injurious Plants","Carshalton","Down Main/Fast","BTH1, JAPENESE KNOTWEED","O"
