"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"70100773","BLI1","BRIGHTON (WEST COAST) - LITTLEHAMPTON JN","0.0000","0.0000","Conservation Area","Brighton <West Hill consv Area>","","Brighton. Area extended 30.8.90. Includes whole of passenger station and station forecourt. Planning Authority: Brighton Borough. Same asset is listed on BTL, VTB3 line as asset is on both lines","O"
"70100774","BTL","BRIGHTON (EAST COAST) - LEWES JN","0.0000","0.0000","Conservation Area","Brighton <West Hill consv Area>","Unknown","Brighton. Area extended 30.8.90. Includes whole of passenger station and station forecourt. Planning Authority: Brighton Borough. Same asset is listed on VTB3, BLI1 line as asset is on both lines","C"
"70127431","BLI1","BRIGHTON (WEST COAST) - LITTLEHAMPTON JN","0.0000","0.0000","Buried Electrical Cables","Brighton","All/Multiple Tracks","Seeboard 35mm PVC insulated cable in 35mm black plastic duct, depth 0.45 metres, length 11 metres. Info on underground/overhead services <gas, water, electricity> has not been validated.","C"
"70127432","BTL","BRIGHTON (EAST COAST) - LEWES JN","0.0000","0.0000","Buried Electrical Cables","LV underground cable  supply","All/Multiple Tracks","Seeboard 35mm PVC insulated cable in 35mm black plastic duct, depth 0.45 metres, length 11 metres. Info on underground/overhead services <gas, water, electricity> has not been validated.","C"
"70127466","BLI1","BRIGHTON (WEST COAST) - LITTLEHAMPTON JN","0.0000","0.0000","Buried Electrical Cables","Brighton","All/Multiple Tracks","Info on underground/overhead services <gas, water, electricity> has not been validated.","C"
"70147029","BTL","BRIGHTON (EAST COAST) - LEWES JN","0.0000","0.0273","Warning SSOW Prohibited","Brighton Station Platform 7","","WALKING AND WARNING SSOW WORKING PROHIBITED - NO POSITION OF SAFETY","O"
"70282219","BLI1","BRIGHTON (WEST COAST) - LITTLEHAMPTON JN","0.0000","0.0660","Water Protection Zone","Lewes Valley","","Glyphosare only",""
"70282238","BTL","BRIGHTON (EAST COAST) - LEWES JN","0.0000","8.0066","Water Protection Zone","Lewes Valley","","Glyphosare only",""
"110073776","BLI1","BRIGHTON (WEST COAST) - LITTLEHAMPTON JN","0.0000","0.0000","Buried Water Main","Brighton","All/Multiple Tracks","Water Supply Approximate Mileage Only. Info on underground/overhead services <gas, water, electricity> has not been validated.","C"
"110073777","BTL","BRIGHTON (EAST COAST) - LEWES JN","0.0000","0.0000","Buried & Overhead Electric Cable","Brighton","All/Multiple Tracks","Brighton Trafalger Arch lighting. Info on underground/overhead services <gas, water, electricity> has not been validated.","C"
"110172134","CJA2","COPYHOLD - ARDINGLY","0.0000","0.0788","Buried Telecommunication Cables","Green DISAC Fibre Cable","Rev Goods","Green DISAC fibre cable carrying critical services lying on ballast. Cable may be buried or covered in vegitation throughout mileage Owner - Network Rail NRT. CJA2<3300>/CJA1<3300> JN:6650  - Cable ID F-2266-6650-A","O"
"70219797","BLI1","BRIGHTON (WEST COAST) - LITTLEHAMPTON JN","0.0009","0.0328","Authorised Walking Route","Brighton","","","O"
"70219801","BLI1","BRIGHTON (WEST COAST) - LITTLEHAMPTON JN","0.0013","0.0162","Restricted Clearance","Brighton","","","O"
"70147036","BLI1","BRIGHTON (WEST COAST) - LITTLEHAMPTON JN","0.0028","0.0311","Warning SSOW Prohibited","Brighton Station Platform 1","","NO POSITION OF SAFETY","O"
"70221685","BTL","BRIGHTON (EAST COAST) - LEWES JN","0.0070","0.0070","Restricted Clearance","Brighton","","","O"
"110149777","BTL","BRIGHTON (EAST COAST) - LEWES JN","0.0137","0.0137","Access Point - Platform End","Brighton Plat 7 & 8","Rev Terminal/Bay","BRIGHTON PLAT 7 & 8. Access through station, possible presence of catle grids and.or slope, station lighting. What3Words - bleats.bids.amber","O"
"70221653","BTL","BRIGHTON (EAST COAST) - LEWES JN","0.0220","0.0220","Authorised Access Point - Pedestrian","Brighton Station Car Park","Rev Terminal/Bay","Access via Brighton Station car park <level> - No lighting - No third party permissions. What3Words - drums.space.mood","O"
"110133888","BTL","BRIGHTON (EAST COAST) - LEWES JN","0.0245","0.0245","Buried Electrical Cables","","All/Multiple Tracks","Previously recorded as an undertrack crosing","O"
"110133889","BTL","BRIGHTON (EAST COAST) - LEWES JN","0.0280","0.0280","Buried Electrical Cables","","","Previously recorded as an undertrack crosing","O"
"70264711","BLI1","BRIGHTON (WEST COAST) - LITTLEHAMPTON JN","0.0301","0.0301","Authorised Access Point - Vehicle","Access To Brighton Ced","Rev Loop","Access to Brighton CED. What3Words - chats.gave.vision","O"
"110149773","BLI1","BRIGHTON (WEST COAST) - LITTLEHAMPTON JN","0.0322","0.0322","Authorised Access Point - Pedestrian","White Light Crossing","Rev Loop","WHITE LIGHT CROSSING. Access point to the White Light Crossing - leading from Brighton CED Depot to the ends of Platform 1 and 2 of Brighton Station. Important: Only cross when white light is lit. What3Words - crop.orders.update","O"
"110149774","BLI1","BRIGHTON (WEST COAST) - LITTLEHAMPTON JN","0.0322","0.0322","Access Point - Platform End","Brighton Plat 1 & 2 ","Down Main/Fast","BRIGHTON PLAT 1 & 2 End of Platforms 1 and 2 of Brighton Station. <Track IDs 3601 and 3602 respectively>. Important: If crossing to Brighton CED via White Light Crossing, only cross when white light is lit. What3Words - hugs.lonely.sharp","O"
"110182691","BLI1","BRIGHTON (WEST COAST) - LITTLEHAMPTON JN","0.0322","0.0322","Authorised Walking Route","WHITE LIGHT CROSSING","Rev Loop","White Light Crossing - leading from Brighton CED Depot to the ends of Platform 1 and 2 of Brighton Station. What Three Words is crop.orders.update. Important: Only cross when white light is lit.","O"
"110156707","BLI1","BRIGHTON (WEST COAST) - LITTLEHAMPTON JN","0.0330","0.0484","Warning SSOW Prohibited","West Loop Cess and Four Foot","Rev Loop","walking and working at west loop cess and 4foot is prohibited, prohibition starts at the white light crossing <not including white light crossing> and covers whole west loop <towards New England Road Bridge>. West loop cess cannot be treated as position of safety","O"
"110073031","CJA2","COPYHOLD - ARDINGLY","0.0439","0.0439","Buried Gas Pipe","Copyhold Jn","All/Multiple Tracks","18"" gas main. Info on underground/overhead services <gas, water, electricity> has not been validated.","C"
"70221686","BTL","BRIGHTON (EAST COAST) - LEWES JN","0.0455","0.0455","Restricted Clearance","Brighton","Down Main/Fast","","O"
"70221654","BTL","BRIGHTON (EAST COAST) - LEWES JN","0.0462","0.0462","Authorised Access Point - Road-Rail Machines","Brighton Rrap","Up Main/Fast","BRIGHTON RRAP. Access off Stroudly Road <level> - No lighting - No third party permissions. What3Words - shot.edgy.pram","O"
"110185495","BTL","BRIGHTON (EAST COAST) - LEWES JN","0.0495","0.0495","Invasive / Injurious Plants","BRIGHTON <EAST COAST> - LEWES JCN","Up Main/Fast","Japanese Knotweed, Ellipse Asset - 19289420","O"
"70219894","BLI1","BRIGHTON (WEST COAST) - LITTLEHAMPTON JN","0.0502","0.0516","Restricted Clearance","Brighton <New England Arch>","Up Main/Fast","","O"
"70219897","BLI1","BRIGHTON (WEST COAST) - LITTLEHAMPTON JN","0.0506","0.0529","Restricted Clearance","Brighton <New England Arch>","Down Main/Fast","","O"
"70130254","BTL","BRIGHTON (EAST COAST) - LEWES JN","0.0524","0.0524","Authorised Access Point - Road-Rail Machines","Montpelier Junction - London End","Up Main/Fast","Montpelier Junction - London End. Access is shared with contractors. When crossing lines at this access point, unassisted lookouts are not allowed. This is due to very limited sighting at the decision making point. What3Words - hungry.dusty.refuse","O"
"110163578","BTL","BRIGHTON (EAST COAST) - LEWES JN","0.0550","0.0550","Buried Electrical Cables","Brighton Station","Up Main/Fast","3 x 100mm ducts containing 750DC cables are buried from along the track TIS 9872 & 607 under the exsisting trough closet to the track, it is then loose laid","O"
"110172111","BLI1","BRIGHTON (WEST COAST) - LITTLEHAMPTON JN","0.0550","0.0550","Authorised Walking Route","Chalk Face Sidings","Up Main/Fast","Drivers walking route from the end of Brighton Station Platform 1 to bottom of chalk face. Foot Crossing. BN1 3TU. What Three Words //asserts.shout.light","O"
"110069953","BTL","BRIGHTON (EAST COAST) - LEWES JN","0.0571","0.0967","COSS or IWA may not work alone","London Road <Brighton>","All/Multiple Tracks","COSS or IWA may not work alone","C"
"70316347","BLI1","BRIGHTON (WEST COAST) - LITTLEHAMPTON JN","0.0600","0.0800","Warning SSOW Prohibited","Hove Tunnel Down side","Down Main/Fast","WARNING SSOW WALKING AND WORKING PROHIBITED - NO POSITION OF SAFETY","O"
"110149392","BTL","BRIGHTON (EAST COAST) - LEWES JN","0.0638","0.0638","Authorised Access Point - Pedestrian","New England Road, Brighton","Up Main/Fast","Access off New England Road <4.5m embankment up to track Plus 54 Public Steps> - Public Footpath Lighting at access only - No third party permission. What3Words - loose.never.wages","O"
"70219919","BLI1","BRIGHTON (WEST COAST) - LITTLEHAMPTON JN","0.0660","0.0880","Restricted Clearance","Hove Tunnel","Up Main/Fast","","O"
"70219920","BLI1","BRIGHTON (WEST COAST) - LITTLEHAMPTON JN","0.0660","0.0880","Restricted Clearance","Hove Tunnel","Down Main/Fast","","O"
"70221687","BTL","BRIGHTON (EAST COAST) - LEWES JN","0.0660","0.1048","Restricted Clearance","London Road <Brighton>","Up Main/Fast","","O"
"70221688","BTL","BRIGHTON (EAST COAST) - LEWES JN","0.0660","0.1048","Restricted Clearance","London Road <Brighton>","Down Main/Fast","","O"
"70316348","BLI1","BRIGHTON (WEST COAST) - LITTLEHAMPTON JN","0.0660","0.0880","Warning SSOW Prohibited","Hove Tunnel Up side","Up Main/Fast","WARNING SSOW WALKING AND WORKING PROHIBITED - NO POSITION OF SAFETY","O"
