"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"30107610","BDM","BOW DEPOT MIDLAND","0.0000","1.0022","Buried Plant Cable","NP","All/Multiple Tracks","All Tracks: Verify with owner: Owner LEB. Wayleave Ref 1039/098: RTP 295","O"
"30107634","ROU","ROMFORD - UPMINSTER","0.0000","0.0792","Buried Plant Cable","NP","All/Multiple Tracks","All Tracks: Follows Ltn Route: Owner Eastern Electricity Board.Wayleave Ref Unknown:RTP 296","O"
"30109055","BDM","BOW DEPOT MIDLAND","0.0000","1.0022","Buried Fuel Pipe","NP","All/Multiple Tracks","All Tracks: Verify with owner: Owner Carless Solvents Ltd. Wayleave Ref 03140/0016: RTP 295","O"
"30109097","ROU","ROMFORD - UPMINSTER","0.0000","0.0000","Preserved Tree (TPO)","Romford","Rev Main/Fast","Two areas of trees on land at rear of Rushton Close, Manor Road <TPO No. 45>
 INDEX: TPO/121. Status =In Use. Safety Validated =Not Available.","O"
"30109099","LTN1","LIVERPOOL STREET - TROWSE LOWER JN","0.0000","0.0660","Bi-directional Working","Liverpool Street","","Includes all patform roads in Liverpool St. Status =In Use. Safety Validated =Not Available.","O"
"30109112","FSS1","FENCHURCH STREET - BARKING WEST JN","0.0000","0.0660","Bi-directional Working","Fenchurch Street Station","Down Main/Fast","Status =In Use. Safety Validated =Not Available.","O"
"30109113","BGK","BETHNAL GREEN  - KINGS LYNN","0.0000","0.0000","Restricted Clearance","Three Colts Bridge to Liverpool Street","","Less than 15 Seconds Warning. Status =In Use. Safety Validated =Not Available.","O"
"30109115","LTN1","LIVERPOOL STREET - TROWSE LOWER JN","0.0000","0.0000","Restricted Clearance","","Down Other/Eng/Car","Status =In Use. Safety Validated =Not Available.","O"
"30109116","UPG","UPMINSTER - GRAYS","0.0000","0.1320","Restricted Clearance","Upminster to Ockendon","Rev Main/Fast","Status =In Use. Safety Validated =Not Available.","O"
"30109135","FSS1","FENCHURCH STREET - BARKING WEST JN","0.0000","0.0000","Authorised Access Point - Pedestrian","Fenchurch Street Stn. <LTS-001>","Down Main/Fast","Limited. Status =In Use. Safety Validated =Yes.","O"
"30109103","UPG","UPMINSTER - GRAYS","0.0000","6.1166","Bi-directional Working","Upminster to Grays","Rev Main/Fast","Status =In Use. Safety Validated =Not Available.","O"
"30107500","BDM","BOW DEPOT MIDLAND","0.0000","1.0022","Buried Oil Pipe","NP","","Down Side: Oil filled cables Loc east bank of River Lea: Verified with owner Owner CEGB. Wayleave Ref 03148/0016: RTP 295","O"
"30109100","LTN1","LIVERPOOL STREET - TROWSE LOWER JN","0.0000","1.0572","Bi-directional Working","Bethnal Green","","Status =In Use. Safety Validated =Not Available.","O"
"30120483","LTN1","LIVERPOOL STREET - TROWSE LOWER JN","0.0000","0.0000","Authorised Access Point - Pedestrian","Roadway Island-Plant Room","All/Multiple Tracks","Confined space procedures to be applied","O"
"30120485","LTN1","LIVERPOOL STREET - TROWSE LOWER JN","0.0000","0.0000","Authorised Access Point - Pedestrian","Meter Room 118-West Mall","All/Multiple Tracks","Confined space procedures to be applied","O"
