"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"60325854","BFB","BRADFORD BRANCH","-0.0231","9.0374","Buried Telecommunication Cables","","All/Multiple Tracks","@Note: There could be buried telecoms cables throughout this ELR. If details of cable location are known this cable MUST be identified first before any ground penetration work is carried out.@","O"
"60326112","THO","THORNBURY BRANCH","-0.0099","6.0440","Buried Telecommunication Cables","","All/Multiple Tracks","@Note: There could be buried telecoms cables throughout this ELR. If details of cable location are known this cable MUST be identified first before any ground penetration work is carried out.@","O"
"120016203","THO","THORNBURY BRANCH","-0.0099","6.0493","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"60325965","HIW","HIGHWORTH BRANCH (CLOSED BEYOND 1M 0CH)","-0.0088","0.1731","Buried Telecommunication Cables","","All/Multiple Tracks","@Note: There could be buried telecoms cables throughout this ELR. If details of cable location are known this cable MUST be identified first before any ground penetration work is carried out.@","O"
"60325920","DWC","DIDCOT WEST CURVE","-0.0022","0.0719","Buried Telecommunication Cables","","All/Multiple Tracks","@Note: There could be buried telecoms cables throughout this ELR. If details of cable location are known this cable MUST be identified first before any ground penetration work is carried out.@","O"
"120014397","PAC","PATCHWAY CURVE","-0.0004","0.0843","Landfill Gases","Filton Tip, Filton","All/Multiple Tracks","Old tip of unknown wastes, some railway ballast recorded on site.  Land is owned by Network Rail.  High levels of carbon dioxide recorded. 
Landfill gas present? Yes 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"60135372","BFB","BRADFORD BRANCH","0.0000","0.0000","Preserved Bridge","Nearest station: Avoncliff Halt","","ST80506010-172 Railtrack Aqueduct Only That Part Over The River Avon Nearest stn: Avoncliff Halt; Council: West Wiltshire; Planning auth: West Wiltshire Dc ID: HR01152/8002 Preserved Bridge or Viaduct - RAR Code: EPB - HAZARD V.10",""
"60135373","BFB","BRADFORD BRANCH","0.0000","0.0000","Conservation Area","Nearest station: Avoncliff Halt","","ST80456010-172 Railtrack Track Formation & Access Roads To Station Nearest stn: Avoncliff Halt; Council: West Wiltshire; Planning auth: West Wiltshire Dc ID: HR01152/8001 Conservation Area - RAR Code: ESB - HAZARD V.10",""
"110164746","DWC","DIDCOT WEST CURVE","0.0000","0.0704","Bi-directional Working","UP WEST CURVE LINE","All/Multiple Tracks","Project Wide, Changes to Bi-directional working","O"
"60135600","BFB","BRADFORD BRANCH","0.0000","0.0000","Listed Building","Nearest station: Bradford On Avon","","ST82456064-172 Railtrack Station Buildings Nearest stn: Bradford On Avon; Council: West Wiltshire; Planning auth: West Wiltshire Dc ID: HR03260/8002 Listed Building - RAR Code: EPL - HAZARD V.10",""
