"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"120015941","BME1","MINSTER EAST JN - MINSTER SOUTH JN","-0.0066","0.0556","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120015931","REY2","RAMSGATE EAST YARD SIDINGS 6 TO 25","-0.0030","0.1079","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"110185291","BME1","MINSTER EAST JN - MINSTER SOUTH JN","0.0000","0.0530","Hazard-Tripping","Minster East to South junction","Up Main/Fast","Lerps installed in 4ft throughout noted mileage, causing potential trip hazard.","O"
"110185292","BME1","MINSTER EAST JN - MINSTER SOUTH JN","0.0000","0.0532","Hazard-Tripping","Minster East to South junction","Down Main/Fast","Lerps installed in 4ft throughout noted mileage, causing potential trip hazard.","O"
"110072062","CYD","GILLINGHAM - CHATHAM DOCKYARD","0.0000","1.0792","CIMAH Site","Gillingham Chemical Site","All/Multiple Tracks","Distances above 500 metres - * Multiple Contamination Site.~ ~ Map reference:~ A2 46 West Kent~ ~ The freight only Chatham Dockyard branch line passes within 300 metres to the west of the site.~ ~ The site stores a range of containers containing flammable","NV"
"110072069","CYD","GILLINGHAM - CHATHAM DOCKYARD","0.0000","0.0000","CIMAH Site","Gillingham Chemical Site","All/Multiple Tracks","Distances above 500 metres - * Multiple Contamination Site~ ~ Map reference~ A2 46 West Kent~ ~ The freight only Chatham Dockyard branch line passes within 300 metres to the west of the site.~ ~ The site stores a range of containers containing flammable m","NV"
"110072070","CYD","GILLINGHAM - CHATHAM DOCKYARD","0.0000","0.0000","CIMAH Site","Gillingham Chemical Site","All/Multiple Tracks","Distances above 500 metres - * Multiple Contamination Site~ ~ Map reference~ A2 46 West Kent~ ~ The freight only Chatham Dockyard branch line passes within 300 metres to the west of the site.~ ~ The site stores a range of containers containing flammable m","NV"
"70300491","BME1","MINSTER EAST JN - MINSTER SOUTH JN","0.0000","0.0000","Confined Spaces Requirement","Minster S Jn","All/Multiple Tracks","2"" brick barrel culvert. Info on underground/overhead services <gas, water, electricity> has not been validated. Please allow at least 8 weeks for a complete","NV"
"70314390","SEJ1","SITTINGBOURNE EASTERN JN - SITTINGBOURNE MIDDLE JN","0.0000","0.0506","Buried Electrical Cables","Sittingbourne Middle Jn - Sittingbourne Eastern Jn","Unknown","CABLE ROUTE RUNS IN OPPOSITE DIRECTION TO ELR MILEAGE. ALSO RUNS THROUGH ELRS SEJ2 AND VIR","O"
"110146594","SEJ1","SITTINGBOURNE EASTERN JN - SITTINGBOURNE MIDDLE JN","0.0000","0.0506","Restricted Sighting","Sittingbourne Eastern Junction","All/Multiple Tracks","Limited Sighting, Curvature","O"
"110155203","HSE","DOVER ARCHCLIFFE JN - HAWKESBURY STREET JN","0.0000","0.0352","Hazard-Working Practices","Martello Tunnel - Hawkesbury St Jn","All/Multiple Tracks","Due to sea wall collapse at C/E of Shakespeare tunnel, line has been closed between Dover Priory and Folkestone East. Site is set up as follows:~
High street Environment~
71m 21.75ch <Martello Tunnel L/E portal to 76m 10ch <Between Hawkesbury Street Jn and Shakespeare tunnel> is now no longer a railway environment. ~
This is under the control of 2 Principal Contractors as follows:~
71m 21.75ch - 75m 77ch Works Delivery SE <contact NR Programme Manager Thomas Cowie>~
75m 77ch - 76m 41ch Costain <Contact Site Construction Manager Keith Southwick>.~
New railhead for sea wall works~
76m 10ch to 76m 41ch - Rail head <siding> in fenced off area - RAILWAY RULEBOOK APPLIES~
76m 41ch to Dover Lines are to be treated as open to traffic and conductor rail live unless other arrangements in place.~
ARRANGEMENTS IN PLACE UNTIL SEA WALL REPAIRS ARE COMPLETED AND LINES RE-OPENED TO TRAFFIC.","U"
"120015625","SEJ1","SITTINGBOURNE EASTERN JN - SITTINGBOURNE MIDDLE JN","0.0000","0.0515","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120015667","CYD","GILLINGHAM - CHATHAM DOCKYARD","0.0000","0.0523","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
