"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"10592533","EKE","BUSBY JN - EAST KILBRIDE STN","-0.0282","7.1399","25Kv Overhead Electrification","EKE - Busby Jn to East Kilbride - OLE Equipment","All/Multiple Tracks","OVERHEAD LINE EQUIPMENT 25kV.  Equipment Live, full EKE energised Q3 2025","O"
"120016582","EKE","BUSBY JN - EAST KILBRIDE STN","-0.0282","3.1627","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120016152","ZZB2","CORKERHILL CSMD SIDINGS","-0.0239","0.1435","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"10398474","ZZB2","CORKERHILL CSMD SIDINGS","-0.0228","0.1435","Buried Service","Corkerhill Depot","All/Multiple Tracks","Underground buried cables and pipes. See reference SH000147. No drawing - rough plan only.~ Node=ZZB2","NP"
"10575462","DEL","DELETED RECORDS","-0.0228","0.1435","Warning SSOW Prohibited","CORKERHILL CSMD SDGS","All/Multiple Tracks","SCOTLAND ROUTE HAS INTRODUCED A PROHIBITION ON THE USE OF WARNING SSOW WORKING UNLESS PROTECTION IS PROVIDED BY LOWS OR TOWS. THIS INCLUDES WORKING AS AN INDIVIDUAL WORKING ALONE OR GOING DOWN THE HIERARCHY WHEN PROTECTION SSOW IS OR BECOMES UNAVAILABLE. YOU WILL ","O"
"10575492","DEL","DELETED RECORDS","-0.0088","0.0880","Warning SSOW Prohibited","RUTHERGLEN EAST JN - COATBRIDGE JN.","All/Multiple Tracks","SCOTLAND ROUTE HAS INTRODUCED A PROHIBITION ON THE USE OF WARNING SSOW WORKING UNLESS PROTECTION IS PROVIDED BY LOWS OR TOWS. THIS INCLUDES WORKING AS AN INDIVIDUAL WORKING ALONE OR GOING DOWN THE HIERARCHY WHEN PROTECTION SSOW IS OR BECOMES UNAVAILABLE. YOU WILL STILL BE ALLOWED TO ""CROSS THE LINE"" OR GO ROUND AN OBSTACLE AS LONG AS YOUR PRIMARY SSOW IS A PROTECTION SSOW AND YOU HAVE SIGHTING DISTANCE AND HAVE A WAY OF CALCULATING THIS DISTANCE. DO NOT ACCEPT ANY PLAN THAT HAS WARNING SSOW AS THE PRIMARY SSOW UNLESS LOWS OR TOWS ARE UTILISED.","O"
"10405620","RCB","RUTHERGLEN EAST JN - COATBRIDGE JN.","-0.0083","0.0458","Buried Electrical Cables","RUTHERGLEN NR EASTFIELD","All/Multiple Tracks","LAY CABLE IN ROADWAY UNDER BDGE~ <Ref. Wayleave No 901661006000 >~ Node=C073","NP"
"10405621","RCB","RUTHERGLEN EAST JN - COATBRIDGE JN.","-0.0083","0.0458","Buried Electrical Cables","RUTHERGLEN JCT:BRIDGE NO 59","All/Multiple Tracks","LAY CABLES IN FOOTPATH~ <Ref. Wayleave No 901661007000 >~ Node=C073","NP"
"10405622","RCB","RUTHERGLEN EAST JN - COATBRIDGE JN.","-0.0083","0.0458","Buried Electrical Cables","CAMBUSLANG CAMBUSLANG RD","All/Multiple Tracks","U/G H/T CABLE UNDER BRIDGE~ <Ref. Wayleave No 901661008000 >~ Node=C073","NP"
"10405623","RCB","RUTHERGLEN EAST JN - COATBRIDGE JN.","-0.0083","0.0458","Buried Electrical Cables","RUTHERGLEN:BRIDGE NO 59","All/Multiple Tracks","LAY U/G CABLE UNDER BRIDGE~ <Ref. Wayleave No 901661009000 >~ Node=C073","NP"
