"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"20155776","DEL","","0.0000","0.0083","25Kv Overhead Electrification","","","Overhead Line Electrification. ELECT DETAILS FROM GEOGIS MAINFRAME
 SYSTEM",""
"20777046","DEL","","0.0000","0.1144","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777047","DEL","","0.0000","2.1161","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777048","DEL","","0.0000","0.0440","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777049","DEL","","0.0000","0.0968","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777185","DEL","","0.0000","4.0300","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777201","DEL","","0.0000","69.1474","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777204","DEL","","0.0000","0.1628","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777210","DEL","","0.0000","0.1030","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777211","DEL","","0.0000","1.1249","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777219","DEL","","0.0000","0.0281","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777228","DEL","","0.0000","10.1073","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777232","DEL","","0.0000","0.0682","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777234","DEL","","0.0000","1.0924","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777237","DEL","","0.0000","0.0478","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777238","DEL","","0.0000","3.0550","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777245","DEL","","0.0000","1.0066","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20777246","DEL","","0.0000","3.0440","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20626912","DEL","","0.0110","0.0110","Authorised Access Point - Pedestrian","Norton on Tees West TS20 1SP","Down Main/Fast","MIMS-S//JM/ - ","R"
"20777218","DEL","","0.0176","3.0792","Gradient Greater Than 1 In 50","NV","All/Multiple Tracks","The gradient at this location is 1 in 50 or greater.  This must be considered in the planning and use of on track plant and hand trolleys","O"
"20615574","DEL","","0.0280","0.0280","Authorised Access Point - Vehicle","Guisborough Jcn TS3 6AG","Rev Main/Fast","MIMS-S//PH/ - ","R"
"20615576","DEL","","0.0290","0.0290","Authorised Access Point - Pedestrian","Guisborough Jcn TS3 6AG","Rev Main/Fast","MIMS-S//PH/ - ","R"
"20168803","DEL","","0.0308","0.0308","Buried Electrical Cables","Cargo Fleet Road Level Crossing","","Electricity Cable.",""
"20179407","DEL","","0.0320","0.0320","Authorised Access Point - Vehicle","Norton West TS20 1SU","All/Multiple Tracks","MIMS-S//JM/ - Access Point. Level Crossing. RT Document: ALARMS. No parking on occupation road","R"
"20626914","DEL","","0.0476","0.0476","Authorised Access Point - Vehicle","Blakeston Court/Norton West Jn TS19 9JX","Up Main/Fast","MIMS-S//JM/ -","R"
