"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"20159676","DEL","","0.0000","0.0000","Hazard Associated With Drain","Kings Cross Station : Plan","Unknown","Drain pipe. RT Document: 81YAM008 Location: 8775. Contact the Records Centre for further information. 03 74347. ",""
"20160289","DEL","","0.0000","0.0000","Hazard Associated With Drain","Kings Cross Servicing Depot: Fuel Tanks Pipework  ","Unknown","Drain pipe. RT Document: KX/ME /2 /6: Location 38641. Contact the Records Centre for further information. 03 74347. ",""
"20160302","DEL","","0.0000","0.0000","Buried Water Main","Kings Cross Catering  Sector 1: Hot And Cold Water","Unknown","High Pressure Water Pipeline. RT Document: A1020. /53. /05D: Location 21251. Contact the Records Centre for further information. 01904 386300",""
"20160303","DEL","","0.0000","0.0000","Buried Water Main","Kings Cross Catering: Hot And Cold Water        Dw","Unknown","High Pressure Water Pipeline. RT Document: A1020. /53. /06A: Location 21401. Contact the Records Centre for further information.01904 386300",""
"20160304","DEL","","0.0000","0.0000","Buried Water Main","Kings Cross Catering  Sectors 1 2 3: Cooling Insta","Unknown","High Pressure Water Pipeline. RT Document: A1020. /55. /008: Location 21371. Contact the Records Centre for further information. 01904 386300",""
"20160305","DEL","","0.0000","0.0000","Buried Water Main","Kings Cross : Water Distribution Systems E  F And ","Unknown","High Pressure Water Pipeline. RT Document: CONTRACTOR: Location 9058. Contact the Records Centre for further information.01904 386300",""
"20160306","DEL","","0.0000","0.0000","Buried Water Main","Kings Cross Station: Gas And Water Services And Va","Unknown","High Pressure Water Pipeline. RT Document: 75KC903: Location A574 BOX 2. Contact the Records Centre for further information.01904 386300",""
"20160307","DEL","","0.0000","0.0000","Buried Water Main","Kings Cross Catering  Sector 3: Hot And Cold Water","Unknown","High Pressure Water Pipeline. RT Document: 01020. /53. /08B: Location 21381. Contact the Records Centre for further information.01904 386300",""
"20160308","DEL","","0.0000","0.0000","Buried Water Main","Kings Cross Station: Assist Stn Manager S Office  ","Unknown","High Pressure Water Pipeline. RT Document: 1979 /903/: Location 22091. Contact the Records Centre for further information.01904 386300.",""
"20160310","DEL","","0.0000","0.0000","Buried Water Main","Kings Cross Station  PlatNo1  Nth End: Staff Accom","Unknown","High Pressure Water Pipeline. RT Document: 531034/2 /: Location 16891. Contact the Records Centre for further information.01904 386300",""
"20160311","DEL","","0.0000","0.0000","Buried Water Main","Kings Cross Station  Modular Catering: Temp Shoreb","Unknown","High Pressure Water Pipeline. RT Document: K818 /M /1: Location 85791. Contact the Records Centre for further information.01904 386300",""
"20160312","DEL","","0.0000","0.0000","Hazard Associated With Drain","Kings Cross: Kings Cross Passenger Loco Depot Addi","Unknown","Drain pipe. RT Document: 70YWM162: Location CONTACT RECORDS CENTRE FOR FURT. Contact the Records Centre for further information. 03 74347. ",""
"20160313","DEL","","0.0000","0.0000","Hazard Associated With Drain","Kings Cross: Kings Cross  Passenger Loco Depot Add","Unknown","Drain pipe. RT Document: 70YWM164: Location CONTACT RECORDS CENTRE FOR FURT. Contact the Records Centre for further information. 03 74347. ",""
"20160314","DEL","","0.0000","0.0000","Hazard Associated With Drain","Kings Cross Servicing Depot: Fuel Tanks  Pipework ","Unknown","Drain pipe. RT Document: KX/ME /2 /3: Location 38681. Contact the Records Centre for further information. 03 74347. ",""
"20160315","DEL","","0.0000","0.0000","Hazard Associated With Drain","Kings Cross Station: West Side Substation  Site Pl","Unknown","Drain pipe. RT Document: KX/P /1 /44: Location 50002. Contact the Records Centre for further information. 03 74347. ",""
"20160316","DEL","","0.0000","0.0000","Buried Water Main","Kings Cross Catering  Sector 2: Hot And Cold Water","Unknown","High Pressure Water Pipeline. RT Document: A1-20. /53. /07C: Location 21411. Contact the Records Centre for further information. 01904 386300.",""
"20160317","DEL","","0.0000","0.0000","Buried Water Main","Kings Cross Catering Basement Level: Cold Water Se","Unknown","High Pressure Water Pipeline. RT Document: A1020 /. 53/. 1A: Location 16561. Contact the Records Centre for further information.01904 386300.",""
"20160318","DEL","","0.0000","0.0000","Buried Water Main","Kings Cross Catering: Basement Tank Cws Supply","Unknown","High Pressure Water Pipeline. RT Document: A1020. /53. /002: Location 16591. Contact the Records Centre for further information.01904 386300",""
"20160319","DEL","","0.0000","0.0000","Buried Water Main","Kings Cross Catering: Basement Public Toilets  Mai","Unknown","High Pressure Water Pipeline. RT Document: A1020. /53. /010: Location 17581. Contact the Records Centre for further information. 01904 386300",""
"20160320","DEL","","0.0000","0.0000","Buried Water Main","Kings Cross Catering: Basement Public Toilets  Hot","Unknown","High Pressure Water Pipeline. RT Document: A1020. /53. /011: Location 17571. Contact the Records Centre for further information. 01904 386300",""
"20160321","DEL","","0.0000","0.0000","Buried Water Main","Kings Cross Catering  Basement: Overlay To Cold Wa","Unknown","High Pressure Water Pipeline. RT Document: A1020. /53. /012: Location 16601. Contact the Records Centre for further information. 01904 386300",""
"20160322","DEL","","0.0000","0.0000","Buried Water Main","Kings Cross Catering  Basement: Public Toilets  Mo","Unknown","High Pressure Water Pipeline. RT Document: A1020. /53. /013: Location 16621. Contact the Records Centre for further information. 01904 386300.",""
"20160323","DEL","","0.0000","0.0000","Buried Water Main","Kings Cross Catering: Basement Female WC  Hot Wate","Unknown","High Pressure Water Pipeline. RT Document: A1020. /53. /014: Location 17561. Contact the Records Centre for further information. 01904 386300.",""
