"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"50139090","MCL","MOORGATE - CARLTON RD JN (MOORGATE LINES)","0.0000","14.1518","Road/Rail Noise","Beware of Noise","","ZIAR Ref No_271924_ Interim Reference No_HZ_10442 _Notes: Noise from Wind, Road Traffic and Low Flying Aircraft. Sourced from Issue 1. Dated 25/3/97. of the Hazards Directory",""
"50139091","MCL","MOORGATE - CARLTON RD JN (MOORGATE LINES)","0.0000","4.0071","25Kv Overhead Electrification","25 KV Overhead Line Equipment","","Sourced from Issue 1. Dated 25/3/97. of the Hazards Directory","O"
"50139099","FTL","FARRINGDON JN <LMR> - BLACKFRIARS <SR>","0.0000","0.0154","Third Rail Electrified","650v DC Third Rail","","Sourced from Issue 1. Dated 25/3/97. of the Hazards Directory","O"
"50139704","MCL","MOORGATE - CARLTON RD JN (MOORGATE LINES)","0.0000","0.0000","Restricted Clearance","Limited Clearance at Bridge 4","","ZIAR Ref No_266546_ Interim Reference No_HZ_3977 _Notes: ","O"
"50139908","FTL","FARRINGDON JN <LMR> - BLACKFRIARS <SR>","0.0000","0.0110","Restricted Clearance","Farringdon","Up Main/Fast","Due to works adjacent to UP/DOWN Snowhill lines. Southern extent of the Farringdon Station Platform to Snowhill Tunnel portal. Cess has no position of Safety.Limited clearance signs will be placed on the temporary hoarding on the approaches.","O"
"110070558","XTD","CHARING X - DOVER WESTERN DOCKS (VIA TONBRIDGE)","0.0000","0.0000","COSS or IWA may not work alone","Charing Cross","All/Multiple Tracks","Minimum 1 lookout required. COSS will need to take particular care when setting up a work site to ensure that adequate warning time is available.","NV"
"110073964","XTD","CHARING X - DOVER WESTERN DOCKS (VIA TONBRIDGE)","0.0000","0.0000","Buried & Overhead Electric Cable","Charing Cross","All/Multiple Tracks","Electrical sub-station in Villiers Street","NV"
"110188539","LBW","LONDON BRIDGE (PLATS. 7 - 13) - WINDMILL BRIDGE  JN","0.0000","0.0330","Route Crime Hotspots","London Bridge Station","All/Multiple Tracks","There is an increased risk of trespass in this area due to vulnerable people and graffiti vandals.","O"
"110079987","LBW","LONDON BRIDGE (PLATS. 7 - 13) - WINDMILL BRIDGE  JN","0.0000","0.0000","Buried & Overhead Electric Cable","London Bridge","All/Multiple Tracks","Lighting at Dean. St Approx Mileage Only.","NV"
"110070702","XTD","CHARING X - DOVER WESTERN DOCKS (VIA TONBRIDGE)","0.0000","0.0000","Hazard-Tripping","Charing Cross <Westwall Lane>","All/Multiple Tracks","Poor walking conditions, high ballast shoulder","NV"
