"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"20155562","SKA","SKELLOW JN ADWICK JN","-0.0176","0.0000","LPG Contamination","Hampole Quarry Tyre Dump, Off A638, Hampole","","LPG/HFL etc. site. Fire resulting in thick black smoke made up of carbon black containing zinc oxide and aromatic hydrocarbons.",""
"20155659","SKA","SKELLOW JN ADWICK JN","-0.0176","-0.0092","25Kv Overhead Electrification","","","Overhead Line Electrification. ELECT DETAILS FROM GEOGIS MAINFRAME SYSTEM",""
"120016251","SKA","SKELLOW JN ADWICK JN","-0.0176","0.1364","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120016202","HJB","HEXTHORPE JNC BENTLEY JNC","-0.0043","3.0616","Other Contamination","Mining Referral Layer","All/Multiple Tracks","Within Network Rail's Mining Referral area. 
Site is located in an area of known historic or current mining, and surface defects associated with mining may be present or develop over time.
If planned work includes anything which could be deemed 'qualifying construction work' under NR/L2/CIV/191/Mod 5, a Stage 1 Mining Report should be requested from Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"120011875","HJB","HEXTHORPE JNC BENTLEY JNC","-0.0003","0.0267","Landfill Gases","Barrel Lane, Warmsworth","All/Multiple Tracks","Infill of disused railway cutting with construction wastes. 
Landfill gas present? Unknown 
Hazards associated with sites within 250m of known landfill include:
Hazardous gases
Leachate (hazardous liquids)
Contaminated soils 
Project sponsors shall request landfill information for all proposed construction projects (NR/L3/CIV/066 Clause 18).
Request form can be found on Technical Authority’s Mining Team Connect page: 
https://networkrail.sharepoint.com/sites/nrmyconnect-technicalauthority/SitePages/Mining.aspx
For further advice, contact nationalminingengineer@networkrail.co.uk","NP"
"20155648","NSE","NEWARK SOUTH JNC EAST JNC","0.0000","0.0071","25Kv Overhead Electrification","","","Overhead Line Electrification. ELECT DETAILS FROM GEOGIS MAINFRAME SYSTEM",""
"20155729","JCA","JOAN CROFT JN APPLEHURST JN","0.0000","0.0071","25Kv Overhead Electrification","","","Overhead Line Electrification. ELECT DETAILS FROM GEOGIS MAINFRAME SYSTEM",""
"20155733","DOW","DONCASTER WRAWBY","0.0000","0.0028","25Kv Overhead Electrification","DOW","Unknown","Overhead Line Electrification. ELECT DETAILS FROM GEOGIS MAINFRAME SYSTEM","O"
"20160639","DDY","DONCASTER DOWN YARD","0.0000","0.0000","Hazard Associated With Drain","Belmont: Down Yard - Details Of External Works - S","","Drain pipe. RT Document: 81YWB007: Location 8838. Contact the Records Centre for further information. 03 74347. ",""
"20160658","DDY","DONCASTER DOWN YARD","0.0000","0.0000","Hazard Associated With Drain","Doncaster Decoy North And South: Switch Heaters - ","","Drain pipe. RT Document: 76YP061: Location 8620. Contact the Records Centre for further information. 03 74347. ",""
"20160659","DDY","DONCASTER DOWN YARD","0.0000","0.0000","Hazard Associated With Drain","Doncaster Carr - Belmont: Switch Heaters - Doncast","","Drain pipe. RT Document: 76YP062: Location 8620. Contact the Records Centre for further information. 03 74347. ",""
"20160660","DDY","DONCASTER DOWN YARD","0.0000","0.0000","Hazard Associated With Drain","Doncaster Decoy Down: Switch Heaters North End","","Drain pipe. RT Document: 77YP079: Location 8650a. Contact the Records Centre for further information. 03 74347. ",""
"20160661","DDY","DONCASTER DOWN YARD","0.0000","0.0000","Hazard Associated With Drain","Doncaster Decoy Down: Switch Heaters South End","","Drain pipe. RT Document: 77YP080: Location 8650a. Contact the Records Centre for further information. 03 74347. ",""
"20160662","DDY","DONCASTER DOWN YARD","0.0000","0.0000","Hazard Associated With Drain","Doncaster: West Yard - Lavatory Flushing Tray","","Drain pipe. RT Document: 79YWB255: Location 8808. Contact the Records Centre for further information. 03 74347. ",""
"20167753","DOW","DONCASTER WRAWBY","0.0000","0.0000","Buried Gas Pipe","MARSHGATE DEPOT","Unknown","High Pressure Gas Pipeline. RT Document: RTP LP NO 327/327A. POSITION NOT SHOWN ON LAND PLAN~ 2/109/545 RT PROP FILE REF","O"
"20167754","DOW","DONCASTER WRAWBY","0.0000","0.0019","Buried Water Main","MARSHGATE DEPOT","Unknown","High Pressure Water Pipeline. RT Document: RTP LP NO 327/327A. RUNNING ALONG FRIARS GATE BRIDGE ~ 07532/0006 RT PROP MENTOR REF","O"
"20167755","DOW","DONCASTER WRAWBY","0.0000","0.0041","Buried Service","DOW","Unknown","High Pressure Pipleline","O"
