"Hazard ID","ELR","ELR Name","Mileage  From","Mileage To","Hazard Description","Local Name","Track","Free Text","Operational Status Code"
"20149793","MEB1","MOORGATE BRANCH","0.0000","2.1320","Warning SSOW Prohibited","Moorgate - Finsbury Park Junction","","WARNING SSOW WORKING NOT ALLOWED BETWEEN MOORGATE TO DRAYTON PARK INCLUSIVE. WARNING SSOW WORKING NOT ALLOWED ON NORTHERN CITY DC LINES.",""
"20150424","MEB1","MOORGATE BRANCH","0.0000","0.0000","Restricted Clearance","Moorgate Station","","Working between Platforms",""
"20155623","MEB1","MOORGATE BRANCH","0.0000","2.1377","Third Rail Electrified","","","3rd/4th Rail Electrification.",""
"20155782","CRF1","FREIGHT TERMINAL JN - COM (KINGS CROSS INCLINE)","0.0000","0.0286","25Kv Overhead Electrification","","","Overhead Line Electrification. ELECT DETAILS FROM GEOGIS MAINFRAME SYSTEM",""
"20157980","MEB1","MOORGATE BRANCH","0.0000","0.0000","Hazard Associated With Drain","Moorgate Station  South Drainage Scheme: Sump Pump","","Drain pipe. RT Document: GNS/ME/3 /2: Location 40721. Contact the Records Centre for further information. 03 74347. ",""
"20157981","MEB1","MOORGATE BRANCH","0.0000","0.0000","Hazard Associated With Drain","Moorgate Station  North Drainage Scheme: Sump Pump","","Drain pipe. RT Document: GNS/ME/3 /2: Location 40731. Contact the Records Centre for further information. 03 74347. ",""
"20157982","MEB1","MOORGATE BRANCH","0.0000","0.0000","Buried Service","Moorgate Station: Device Location: Platform 10 Sou","","Thrust bore. RT Document: 18/50 /200/0: Location 112141. Contact the Records Centre for further information. 03 74347. ",""
"20160309","ECM1","ECML KINGS CROSS - SHAFTHOLME JN","0.0000","0.0000","Buried Water Main","Kings Cross  New Medical Centre: Hot Water Install","Unknown","High Pressure Water Pipeline. RT Document: 531018/ /: Location 19781. Contact the Records Centre for further information. 01904 386300",""
"20160929","ECM1","ECML KINGS CROSS - SHAFTHOLME JN","0.0000","0.0000","Buried Gas Pipe","KINGS CROSS STATION AND GOODS YARD","","High Pressure Gas Pipeline. RT Document: PB8795.",""
"20170586","MEB1","MOORGATE BRANCH","0.0000","0.0000","Buried Electrical Cables","Moorgate Station: Fire System Loop 1: Schematic: C","","Electricity Cable. RT Document: 18 /50 /210: Location 112031. Contact the Records Centre for further information. 03 74347. ",""
"20170587","MEB1","MOORGATE BRANCH","0.0000","0.0000","Buried Electrical Cables","Moorgate Substation: Electrification: General Arra","","Electricity Cable. RT Document: 78WE15/ /: Location 18451. Contact the Records Centre for further information. 03 74347. ",""
"20170588","MEB1","MOORGATE BRANCH","0.0000","0.0000","Buried Electrical Cables","Moorgate: Fire Precautions Electrical","","Electricity Cable. RT Document: BES5 /1 /E4: Location 5711. Contact the Records Centre for further information. 03 74347. ",""
"20170589","MEB1","MOORGATE BRANCH","0.0000","0.0000","Buried Electrical Cables","Moorgate Switchroom: Mv Power Supplies  Duct Detai","","Electricity Cable. RT Document: MGT/P /1 /2: Location 54351. Contact the Records Centre for further information. 03 74347. ",""
"20170590","MEB1","MOORGATE BRANCH","0.0000","0.0000","Buried Electrical Cables","Moorgate: Additional Base Stns Electrical Supplies","","Electricity Cable. RT Document: S08097/E /7: Location 67031. Contact the Records Centre for further information. 03 74347. ",""
"20170591","MEB1","MOORGATE BRANCH","0.0000","0.0000","Buried Electrical Cables","Moorgate Station Relay Room: Gnse:Doo Additional R","","Electricity Cable. RT Document: SO1062/001/: Location 114161. Contact the Records Centre for further information. 03 74347. ",""
"20172004","ECM1","ECML KINGS CROSS - SHAFTHOLME JN","0.0000","0.0000","Buried Electrical Cables","Kings Cross Station: Lighting Installation","Unknown","Electricity Cable. RT Document: KX/E /1 /144: Location 49991. Contact the Records Centre for further information. 01904 386300.",""
"20172036","ECM1","ECML KINGS CROSS - SHAFTHOLME JN","0.0000","0.0000","Buried Electrical Cables","Kings Cross Station  Platforms 9/10: Network South","Unknown","Electricity Cable. RT Document: K710 /E /1: Location 85441. Contact the Records Centre for further information. 01904 386300",""
"20637050","ECM1","ECML KINGS CROSS - SHAFTHOLME JN","0.0000","0.0000","Buried Water Main","Kings Cross Water Distribution Systems E, G & T","","Shows details of water supplies to all platforms at Kings Cross. buried and visible. Records Centre Document Location: Plan Box 9058, HHD007 - 156/4.",""
"20763083","MEB1","MOORGATE BRANCH","0.0000","3.0000","Hazard Associated With Tunnel","Northern City Line Tunnels","Unknown","Anyone working within the Northern City Line Tunnels should wear respiratory protection to a minimum of EN149 FF2. The correct use of a dust mask will meet these requirements.",""
"20766542","MEB1","MOORGATE BRANCH","0.0000","0.0000","Asbestos Hazard","Moorgate Station","Unknown","Asbestos cement ceiling tiles to link corridors. Asbestos cement covered cables.",""
"20774372","ECM1","ECML KINGS CROSS - SHAFTHOLME JN","0.0000","0.0000","Hazard-Working Practices","London Kings Cross Station","All/Multiple Tracks","Walking route is off York Way then along route parallel to the box entrance.","O"
